age,female,level,field1,field2,weight
64,1,3,6105,,68
64,1,3,6107,,1028
64,1,3,6108,,37
64,1,3,6201,,237
64,1,3,6203,,299
64,1,3,6207,,67
64,1,3,6209,,35
64,1,3,6402,,127
65,0,0,,,1128695
65,0,1,1100,5003,47
65,0,1,1100,,2001
65,0,1,1101,1103,92
65,0,1,1101,1104,37
65,0,1,1101,2399,11
65,0,1,1101,,1221
65,0,1,1102,3600,117
65,0,1,1102,5507,65
65,0,1,1102,,157
65,0,1,1103,2399,88
65,0,1,1103,6105,16
65,0,1,1103,6106,53
65,0,1,1103,,1781
65,0,1,1104,2901,19
65,0,1,1104,,271
65,0,1,1105,3699,20
65,0,1,1105,5501,222
65,0,1,1105,6200,87
65,0,1,1105,,504
65,0,1,1106,,133
65,0,1,1199,,88
65,0,1,1301,1303,29
65,0,1,1301,6201,70
65,0,1,1301,,605
65,0,1,1302,3602,131
65,0,1,1302,,1912
65,0,1,1303,3600,91
65,0,1,1303,4101,230
65,0,1,1303,5005,78
65,0,1,1303,,1475
65,0,1,1401,6000,82
65,0,1,1401,,3692
65,0,1,1501,2309,63
65,0,1,1501,2603,167
65,0,1,1501,3700,34
65,0,1,1501,5504,117
65,0,1,1501,5506,112
65,0,1,1501,,469
65,0,1,1901,1902,79
65,0,1,1901,1904,84
65,0,1,1901,2001,66
65,0,1,1901,3301,84
65,0,1,1901,4901,65
65,0,1,1901,5507,83
65,0,1,1901,6001,248
65,0,1,1901,6200,58
65,0,1,1901,6203,180
65,0,1,1901,6206,114
65,0,1,1901,,3613
65,0,1,1902,1904,15
65,0,1,1902,2309,33
65,0,1,1902,3301,66
65,0,1,1902,5507,96
65,0,1,1902,,3199
65,0,1,1903,1904,144
65,0,1,1903,2107,62
65,0,1,1903,2308,31
65,0,1,1903,,878
65,0,1,1904,6206,125
65,0,1,1904,,617
65,0,1,2001,6005,40
65,0,1,2001,,243
65,0,1,2100,2400,62
65,0,1,2100,6200,31
65,0,1,2100,6209,96
65,0,1,2100,,1353
65,0,1,2101,2105,82
65,0,1,2101,2106,55
65,0,1,2101,2307,122
65,0,1,2101,6203,87
65,0,1,2101,,344
65,0,1,2102,2405,91
65,0,1,2102,2501,56
65,0,1,2102,3301,56
65,0,1,2102,3700,556
65,0,1,2102,3701,151
65,0,1,2102,5501,85
65,0,1,2102,6203,67
65,0,1,2102,,3237
65,0,1,2105,6201,49
65,0,1,2105,,497
65,0,1,2106,,265
65,0,1,2107,,116
65,0,1,2201,5200,60
65,0,1,2201,,98
65,0,1,2300,2306,41
65,0,1,2300,3700,54
65,0,1,2300,5501,52
65,0,1,2300,6002,158
65,0,1,2300,6108,39
65,0,1,2300,6200,80
65,0,1,2300,6201,51
65,0,1,2300,6402,10
65,0,1,2300,,8430
65,0,1,2304,2314,33
65,0,1,2304,5200,24
65,0,1,2304,5403,57
65,0,1,2304,,3049
65,0,1,2305,2308,493
65,0,1,2305,5501,113
65,0,1,2305,,146
65,0,1,2306,2311,152
65,0,1,2306,2313,277
65,0,1,2306,4101,26
65,0,1,2306,6003,18
65,0,1,2306,6200,76
65,0,1,2306,,4125
65,0,1,2308,2314,130
65,0,1,2308,,682
65,0,1,2309,5004,14
65,0,1,2309,,2823
65,0,1,2310,,706
65,0,1,2311,5200,51
65,0,1,2311,5506,95
65,0,1,2311,,1373
65,0,1,2312,6200,146
65,0,1,2312,,746
65,0,1,2313,2314,89
65,0,1,2313,,584
65,0,1,2314,5506,59
65,0,1,2314,6002,60
65,0,1,2314,,2012
65,0,1,2399,3700,55
65,0,1,2399,5507,60
65,0,1,2399,5901,61
65,0,1,2399,6206,91
65,0,1,2399,,3188
65,0,1,2400,3700,307
65,0,1,2400,5501,71
65,0,1,2400,6004,83
65,0,1,2400,6200,116
65,0,1,2400,,5369
65,0,1,2401,2409,63
65,0,1,2401,,659
65,0,1,2402,,298
65,0,1,2403,,60
65,0,1,2404,2408,80
65,0,1,2405,3609,29
65,0,1,2405,5003,114
65,0,1,2405,,1714
65,0,1,2406,2410,85
65,0,1,2406,2414,115
65,0,1,2406,5002,74
65,0,1,2406,5098,160
65,0,1,2406,6203,73
65,0,1,2406,,6109
65,0,1,2407,6203,68
65,0,1,2407,,80
65,0,1,2408,2502,242
65,0,1,2408,2599,82
65,0,1,2408,5402,55
65,0,1,2408,6203,43
65,0,1,2408,,7767
65,0,1,2409,,247
65,0,1,2410,,153
65,0,1,2412,2503,37
65,0,1,2412,,1795
65,0,1,2413,,346
65,0,1,2414,2603,59
65,0,1,2414,5003,90
65,0,1,2414,5506,60
65,0,1,2414,,6083
65,0,1,2415,,412
65,0,1,2417,,380
65,0,1,2418,6203,59
65,0,1,2418,,220
65,0,1,2419,,60
65,0,1,2499,6002,48
65,0,1,2499,,354
65,0,1,2500,5501,62
65,0,1,2500,5601,111
65,0,1,2500,,441
65,0,1,2501,6203,185
65,0,1,2501,6207,76
65,0,1,2501,,705
65,0,1,2502,,1077
65,0,1,2503,5601,46
65,0,1,2503,,1413
65,0,1,2504,5507,26
65,0,1,2504,6403,89
65,0,1,2504,,495
65,0,1,2599,5504,107
65,0,1,2599,6201,85
65,0,1,2599,,591
65,0,1,2601,,445
65,0,1,2602,2603,74
65,0,1,2602,4101,60
65,0,1,2602,4901,91
65,0,1,2602,5507,140
65,0,1,2602,,498
65,0,1,2901,4801,109
65,0,1,2901,,186
65,0,1,3201,,48
65,0,1,3202,4801,131
65,0,1,3202,6402,94
65,0,1,3202,,692
65,0,1,3301,3402,70
65,0,1,3301,4801,104
65,0,1,3301,5200,91
65,0,1,3301,5404,123
65,0,1,3301,5501,98
65,0,1,3301,6000,239
65,0,1,3301,6001,139
65,0,1,3301,6200,74
65,0,1,3301,6203,44
65,0,1,3301,6402,174
65,0,1,3301,,5626
65,0,1,3302,,153
65,0,1,3401,6200,21
65,0,1,3401,6207,92
65,0,1,3401,,4015
65,0,1,3402,,478
65,0,1,3600,3700,24
65,0,1,3600,5003,511
65,0,1,3600,5004,239
65,0,1,3600,6105,192
65,0,1,3600,6107,114
65,0,1,3600,6108,99
65,0,1,3600,,5387
65,0,1,3601,3609,64
65,0,1,3601,,343
65,0,1,3602,,196
65,0,1,3604,,139
65,0,1,3606,6110,134
65,0,1,3606,,233
65,0,1,3608,,20
65,0,1,3609,3700,73
65,0,1,3609,5003,59
65,0,1,3609,,555
65,0,1,3699,,405
65,0,1,3700,5000,56
65,0,1,3700,5003,292
65,0,1,3700,5007,653
65,0,1,3700,5200,117
65,0,1,3700,5501,97
65,0,1,3700,5506,79
65,0,1,3700,6200,32
65,0,1,3700,6201,178
65,0,1,3700,6203,34
65,0,1,3700,,4970
65,0,1,3701,5507,138
65,0,1,3701,,8
65,0,1,3702,6207,73
65,0,1,3801,6402,201
65,0,1,4000,,153
65,0,1,4002,6203,125
65,0,1,4007,6200,66
65,0,1,4007,,361
65,0,1,4101,4801,112
65,0,1,4101,5301,230
65,0,1,4101,,2257
65,0,1,4801,5506,60
65,0,1,4801,6002,69
65,0,1,4801,6402,104
65,0,1,4801,,2661
65,0,1,4901,5506,200
65,0,1,4901,,3385
65,0,1,5001,,63
65,0,1,5002,,136
65,0,1,5003,5007,211
65,0,1,5003,5008,125
65,0,1,5003,6108,68
65,0,1,5003,,3130
65,0,1,5004,5005,120
65,0,1,5004,6107,14
65,0,1,5004,,1494
65,0,1,5005,,140
65,0,1,5006,,151
65,0,1,5007,5098,86
65,0,1,5007,6105,92
65,0,1,5007,,2045
65,0,1,5098,6206,35
65,0,1,5098,6212,67
65,0,1,5098,,4673
65,0,1,5102,,69
65,0,1,5200,5301,41
65,0,1,5200,5500,98
65,0,1,5200,5501,299
65,0,1,5200,5502,46
65,0,1,5200,5506,87
65,0,1,5200,5507,264
65,0,1,5200,6000,139
65,0,1,5200,6200,327
65,0,1,5200,6203,162
65,0,1,5200,6205,68
65,0,1,5200,6402,186
65,0,1,5200,6403,79
65,0,1,5200,,10783
65,0,1,5201,,89
65,0,1,5205,,98
65,0,1,5206,,190
65,0,1,5299,,177
65,0,1,5301,5404,38
65,0,1,5301,5503,39
65,0,1,5301,5506,63
65,0,1,5301,5507,174
65,0,1,5301,,4326
65,0,1,5401,5506,85
65,0,1,5401,6200,233
65,0,1,5401,,479
65,0,1,5403,,385
65,0,1,5404,5506,57
65,0,1,5404,,1186
65,0,1,5500,6402,187
65,0,1,5500,,1027
65,0,1,5501,5506,276
65,0,1,5501,6107,30
65,0,1,5501,6200,351
65,0,1,5501,6201,37
65,0,1,5501,6203,175
65,0,1,5501,6207,152
65,0,1,5501,,6019
65,0,1,5502,5507,65
65,0,1,5502,,1399
65,0,1,5503,,570
65,0,1,5504,6402,84
65,0,1,5504,,562
65,0,1,5505,5506,71
65,0,1,5505,6402,70
65,0,1,5505,,573
65,0,1,5506,5507,174
65,0,1,5506,6200,104
65,0,1,5506,6210,149
65,0,1,5506,6402,1012
65,0,1,5506,,6708
65,0,1,5507,6105,121
65,0,1,5507,6200,64
65,0,1,5507,6201,12
65,0,1,5507,6402,91
65,0,1,5507,,4934
65,0,1,5599,,80
65,0,1,5601,6200,25
65,0,1,5601,,964
65,0,1,5701,,325
65,0,1,5901,6201,61
65,0,1,5901,,583
65,0,1,6000,6004,105
65,0,1,6000,,2428
65,0,1,6001,,1347
65,0,1,6002,6104,131
65,0,1,6002,6107,141
65,0,1,6002,,1110
65,0,1,6004,,912
65,0,1,6005,,716
65,0,1,6006,6402,68
65,0,1,6006,,137
65,0,1,6007,,187
65,0,1,6099,,55
65,0,1,6100,6108,53
65,0,1,6100,,66
65,0,1,6102,,171
65,0,1,6103,,344
65,0,1,6104,6106,72
65,0,1,6104,,78
65,0,1,6105,6106,36
65,0,1,6105,,666
65,0,1,6106,,787
65,0,1,6107,6203,147
65,0,1,6107,6402,69
65,0,1,6107,,1756
65,0,1,6108,,1299
65,0,1,6109,,513
65,0,1,6110,,230
65,0,1,6200,6201,986
65,0,1,6200,6203,34
65,0,1,6200,6206,17
65,0,1,6200,6207,148
65,0,1,6200,,22332
65,0,1,6201,6203,884
65,0,1,6201,6205,74
65,0,1,6201,6206,305
65,0,1,6201,6207,587
65,0,1,6201,6402,161
65,0,1,6201,,15538
65,0,1,6203,6205,226
65,0,1,6203,6206,429
65,0,1,6203,6207,253
65,0,1,6203,6209,148
65,0,1,6203,,30844
65,0,1,6204,,405
65,0,1,6205,6206,198
65,0,1,6205,,890
65,0,1,6206,6207,111
65,0,1,6206,6299,83
65,0,1,6206,,6127
65,0,1,6207,6299,96
65,0,1,6207,,4997
65,0,1,6209,,1532
65,0,1,6210,,38
65,0,1,6211,,640
65,0,1,6212,,1122
65,0,1,6299,,173
65,0,1,6402,,7857
65,0,1,6403,,106
65,0,2,1100,6201,19
65,0,2,1100,,160
65,0,2,1101,,161
65,0,2,1102,,584
65,0,2,1103,,356
65,0,2,1104,5098,101
65,0,2,1105,1303,86
65,0,2,1105,,146
65,0,2,1106,,83
65,0,2,1301,1303,56
65,0,2,1301,,442
65,0,2,1302,1303,48
65,0,2,1302,3600,75
65,0,2,1302,4101,67
65,0,2,1302,5005,80
65,0,2,1302,,263
65,0,2,1303,2400,66
65,0,2,1303,3600,73
65,0,2,1303,,359
65,0,2,1401,2406,111
65,0,2,1401,5506,23
65,0,2,1401,,1715
65,0,2,1501,2602,41
65,0,2,1501,2603,56
65,0,2,1501,5501,86
65,0,2,1501,,255
65,0,2,1901,2300,117
65,0,2,1901,3301,351
65,0,2,1901,4001,80
65,0,2,1901,4801,16
65,0,2,1901,6001,14
65,0,2,1901,6200,104
65,0,2,1901,,1094
65,0,2,1902,5506,63
65,0,2,1902,,1396
65,0,2,1903,3600,55
65,0,2,1903,6005,194
65,0,2,1903,,251
65,0,2,1904,,42
65,0,2,2001,6005,65
65,0,2,2100,2408,39
65,0,2,2100,,255
65,0,2,2101,6201,62
65,0,2,2102,2408,246
65,0,2,2102,3700,105
65,0,2,2102,3701,64
65,0,2,2102,5007,221
65,0,2,2102,5500,64
65,0,2,2102,6002,34
65,0,2,2102,6203,68
65,0,2,2102,,1622
65,0,2,2105,,254
65,0,2,2106,,44
65,0,2,2107,,71
65,0,2,2300,2301,66
65,0,2,2300,3602,112
65,0,2,2300,5200,139
65,0,2,2300,5601,97
65,0,2,2300,6200,83
65,0,2,2300,6201,49
65,0,2,2300,,8178
65,0,2,2301,2304,61
65,0,2,2301,,729
65,0,2,2303,5200,50
65,0,2,2303,,226
65,0,2,2304,2310,16
65,0,2,2304,2311,100
65,0,2,2304,2312,102
65,0,2,2304,2399,19
65,0,2,2304,3401,78
65,0,2,2304,6201,68
65,0,2,2304,6203,34
65,0,2,2304,,4182
65,0,2,2305,2310,58
65,0,2,2305,,803
65,0,2,2306,2308,74
65,0,2,2306,2310,52
65,0,2,2306,2313,188
65,0,2,2306,2399,104
65,0,2,2306,3700,96
65,0,2,2306,6203,15
65,0,2,2306,6402,47
65,0,2,2306,,2629
65,0,2,2308,2399,116
65,0,2,2308,3699,8
65,0,2,2308,,761
65,0,2,2309,2311,54
65,0,2,2309,2412,82
65,0,2,2309,4901,86
65,0,2,2309,6108,118
65,0,2,2309,,3574
65,0,2,2310,,1281
65,0,2,2311,2399,379
65,0,2,2311,,1806
65,0,2,2312,6000,101
65,0,2,2312,,643
65,0,2,2313,3501,96
65,0,2,2313,6402,66
65,0,2,2313,,729
65,0,2,2314,6000,55
65,0,2,2314,,2098
65,0,2,2399,6109,32
65,0,2,2399,6201,24
65,0,2,2399,,2010
65,0,2,2400,5003,75
65,0,2,2400,5004,49
65,0,2,2400,5301,8
65,0,2,2400,6200,112
65,0,2,2400,6203,105
65,0,2,2400,,3231
65,0,2,2401,2414,47
65,0,2,2401,,523
65,0,2,2402,,35
65,0,2,2404,,70
65,0,2,2405,2419,101
65,0,2,2405,,1719
65,0,2,2406,2411,38
65,0,2,2406,2602,16
65,0,2,2406,5007,37
65,0,2,2406,,1883
65,0,2,2407,2408,154
65,0,2,2407,3700,80
65,0,2,2407,,485
65,0,2,2408,2502,56
65,0,2,2408,4901,57
65,0,2,2408,5007,29
65,0,2,2408,,5446
65,0,2,2409,,389
65,0,2,2410,,34
65,0,2,2411,,164
65,0,2,2412,5003,88
65,0,2,2412,6203,92
65,0,2,2412,,448
65,0,2,2413,,495
65,0,2,2414,2499,45
65,0,2,2414,2501,99
65,0,2,2414,,4358
65,0,2,2415,,124
65,0,2,2416,,102
65,0,2,2417,5901,109
65,0,2,2417,,71
65,0,2,2418,,69
65,0,2,2419,,114
65,0,2,2499,3702,14
65,0,2,2499,,466
65,0,2,2500,,301
65,0,2,2501,,537
65,0,2,2502,,188
65,0,2,2503,,640
65,0,2,2504,,224
65,0,2,2599,5601,79
65,0,2,2599,,114
65,0,2,2601,3301,16
65,0,2,2601,6002,65
65,0,2,2601,,236
65,0,2,2602,3301,144
65,0,2,2602,5200,141
65,0,2,2602,5501,40
65,0,2,2602,5506,247
65,0,2,2602,6402,128
65,0,2,2602,,1167
65,0,2,2603,5200,176
65,0,2,2603,5506,67
65,0,2,2603,6002,34
65,0,2,2603,6100,113
65,0,2,2603,,324
65,0,2,2901,5200,168
65,0,2,2901,,58
65,0,2,3202,6200,54
65,0,2,3202,6402,21
65,0,2,3202,,121
65,0,2,3301,4101,96
65,0,2,3301,5200,203
65,0,2,3301,5299,64
65,0,2,3301,5404,81
65,0,2,3301,5501,106
65,0,2,3301,5506,96
65,0,2,3301,6000,119
65,0,2,3301,6006,75
65,0,2,3301,6107,104
65,0,2,3301,6402,313
65,0,2,3301,,6389
65,0,2,3302,,166
65,0,2,3401,,2207
65,0,2,3501,6402,82
65,0,2,3501,,226
65,0,2,3600,3604,71
65,0,2,3600,3700,22
65,0,2,3600,5003,485
65,0,2,3600,5004,195
65,0,2,3600,5098,62
65,0,2,3600,5200,302
65,0,2,3600,5502,60
65,0,2,3600,5506,95
65,0,2,3600,6105,77
65,0,2,3600,6106,160
65,0,2,3600,6107,45
65,0,2,3600,6402,24
65,0,2,3600,,9961
65,0,2,3601,,877
65,0,2,3604,,94
65,0,2,3606,6107,120
65,0,2,3606,,289
65,0,2,3608,6402,36
65,0,2,3608,,297
65,0,2,3609,5200,125
65,0,2,3609,,3266
65,0,2,3699,,559
65,0,2,3700,4801,104
65,0,2,3700,5003,490
65,0,2,3700,5007,307
65,0,2,3700,5098,81
65,0,2,3700,5200,132
65,0,2,3700,5501,55
65,0,2,3700,6205,106
65,0,2,3700,,4118
65,0,2,3701,3702,71
65,0,2,3702,,96
65,0,2,4001,6212,64
65,0,2,4002,,121
65,0,2,4005,,48
65,0,2,4007,5301,155
65,0,2,4007,,168
65,0,2,4101,5500,83
65,0,2,4101,,131
65,0,2,4801,4901,206
65,0,2,4801,5200,74
65,0,2,4801,5504,59
65,0,2,4801,5599,51
65,0,2,4801,6402,39
65,0,2,4801,,2938
65,0,2,4901,5200,196
65,0,2,4901,6199,58
65,0,2,4901,,1146
65,0,2,5000,,163
65,0,2,5002,5007,104
65,0,2,5002,,75
65,0,2,5003,5200,304
65,0,2,5003,5501,236
65,0,2,5003,5506,37
65,0,2,5003,6108,134
65,0,2,5003,,3095
65,0,2,5004,5005,42
65,0,2,5004,5504,71
65,0,2,5004,6402,57
65,0,2,5004,,1303
65,0,2,5006,,265
65,0,2,5007,6001,84
65,0,2,5007,6203,44
65,0,2,5007,,1665
65,0,2,5098,5506,86
65,0,2,5098,5601,60
65,0,2,5098,,1421
65,0,2,5102,5901,82
65,0,2,5200,5404,191
65,0,2,5200,5506,114
65,0,2,5200,5507,296
65,0,2,5200,6000,130
65,0,2,5200,6402,67
65,0,2,5200,,9864
65,0,2,5201,,237
65,0,2,5202,,104
65,0,2,5203,,562
65,0,2,5205,,102
65,0,2,5206,,178
65,0,2,5299,,164
65,0,2,5301,,1496
65,0,2,5401,5506,32
65,0,2,5401,,397
65,0,2,5403,,162
65,0,2,5404,5507,63
65,0,2,5404,6203,47
65,0,2,5404,,1209
65,0,2,5500,,671
65,0,2,5501,5506,691
65,0,2,5501,6200,20
65,0,2,5501,6203,222
65,0,2,5501,6402,167
65,0,2,5501,,6027
65,0,2,5502,5507,58
65,0,2,5502,6402,96
65,0,2,5502,,1095
65,0,2,5503,,595
65,0,2,5504,,982
65,0,2,5505,5506,113
65,0,2,5505,,108
65,0,2,5506,5507,30
65,0,2,5506,6203,54
65,0,2,5506,6402,855
65,0,2,5506,,6007
65,0,2,5507,6203,86
65,0,2,5507,,3317
65,0,2,5599,,379
65,0,2,5601,,38
65,0,2,5901,,318
65,0,2,6000,6001,52
65,0,2,6000,6402,64
65,0,2,6000,,1793
65,0,2,6001,,240
65,0,2,6002,,1282
65,0,2,6004,,192
65,0,2,6005,,266
65,0,2,6006,,73
65,0,2,6007,,119
65,0,2,6100,,137
65,0,2,6102,,416
65,0,2,6103,,231
65,0,2,6104,,37
65,0,2,6105,,44
65,0,2,6106,,1378
65,0,2,6107,,1260
65,0,2,6108,,916
65,0,2,6109,,456
65,0,2,6110,,124
65,0,2,6199,,432
65,0,2,6200,6201,296
65,0,2,6200,6206,26
65,0,2,6200,6207,98
65,0,2,6200,,5911
65,0,2,6201,6203,120
65,0,2,6201,6207,450
65,0,2,6201,6402,126
65,0,2,6201,,7537
65,0,2,6203,6204,110
65,0,2,6203,6205,113
65,0,2,6203,6206,164
65,0,2,6203,6209,17
65,0,2,6203,6402,41
65,0,2,6203,,10224
65,0,2,6204,,306
65,0,2,6205,6210,100
65,0,2,6205,,151
65,0,2,6206,6207,77
65,0,2,6206,,1050
65,0,2,6207,,2386
65,0,2,6209,,216
65,0,2,6210,,90
65,0,2,6211,,56
65,0,2,6299,,119
65,0,2,6402,,7439
65,0,2,6403,,141
65,0,3,1100,,251
65,0,3,1102,,65
65,0,3,1103,,141
65,0,3,1105,,180
65,0,3,1199,,49
65,0,3,1301,,32
65,0,3,1302,,122
65,0,3,1401,6402,30
65,0,3,1401,,132
65,0,3,1501,,122
65,0,3,1901,,125
65,0,3,1902,,173
65,0,3,2102,3699,57
65,0,3,2102,5007,92
65,0,3,2102,,60
65,0,3,2300,4001,58
65,0,3,2300,4101,58
65,0,3,2300,,847
65,0,3,2304,2309,65
65,0,3,2304,,229
65,0,3,2305,4801,219
65,0,3,2306,2308,51
65,0,3,2306,2310,105
65,0,3,2306,6402,80
65,0,3,2306,,337
65,0,3,2308,,75
65,0,3,2309,4101,93
65,0,3,2309,,65
65,0,3,2310,,104
65,0,3,2311,2399,53
65,0,3,2311,,250
65,0,3,2313,,440
65,0,3,2314,,267
65,0,3,2399,2414,37
65,0,3,2399,,80
65,0,3,2400,,276
65,0,3,2401,,123
65,0,3,2402,,330
65,0,3,2404,,96
65,0,3,2405,,450
65,0,3,2406,6402,62
65,0,3,2406,,149
65,0,3,2407,2408,55
65,0,3,2407,,75
65,0,3,2408,5007,87
65,0,3,2408,,999
65,0,3,2409,,44
65,0,3,2411,,35
65,0,3,2412,,133
65,0,3,2413,2414,94
65,0,3,2413,,60
65,0,3,2414,,233
65,0,3,2415,,179
65,0,3,2418,,151
65,0,3,2503,,127
65,0,3,2601,3301,47
65,0,3,2601,,64
65,0,3,2602,5200,125
65,0,3,2602,,555
65,0,3,3202,5506,309
65,0,3,3301,4801,92
65,0,3,3301,6001,35
65,0,3,3301,,1177
65,0,3,3401,,120
65,0,3,3402,5200,92
65,0,3,3402,,89
65,0,3,3600,5003,177
65,0,3,3600,5004,94
65,0,3,3600,,2643
65,0,3,3601,3603,57
65,0,3,3601,3608,80
65,0,3,3601,5003,111
65,0,3,3601,,155
65,0,3,3602,,263
65,0,3,3606,,90
65,0,3,3608,6106,69
65,0,3,3608,,70
65,0,3,3609,,173
65,0,3,3700,4801,84
65,0,3,3700,5003,56
65,0,3,3700,5007,46
65,0,3,3700,5098,62
65,0,3,3700,5501,84
65,0,3,3700,6002,179
65,0,3,3700,,895
65,0,3,3701,,22
65,0,3,4801,4901,143
65,0,3,4801,5200,15
65,0,3,4801,6402,123
65,0,3,4801,,392
65,0,3,4901,5502,90
65,0,3,4901,5506,107
65,0,3,4901,6200,61
65,0,3,4901,,800
65,0,3,5002,,102
65,0,3,5003,5007,52
65,0,3,5003,5507,18
65,0,3,5003,,1422
65,0,3,5004,,220
65,0,3,5005,,80
65,0,3,5007,,853
65,0,3,5008,,89
65,0,3,5098,,384
65,0,3,5102,,56
65,0,3,5200,5506,107
65,0,3,5200,5507,56
65,0,3,5200,6002,46
65,0,3,5200,,3183
65,0,3,5202,,141
65,0,3,5301,6201,140
65,0,3,5402,5501,88
65,0,3,5404,,56
65,0,3,5500,,69
65,0,3,5501,,1026
65,0,3,5502,6402,108
65,0,3,5502,,273
65,0,3,5503,,114
65,0,3,5504,,160
65,0,3,5505,,47
65,0,3,5506,,923
65,0,3,5507,6110,66
65,0,3,5507,,476
65,0,3,6000,6002,81
65,0,3,6000,,333
65,0,3,6002,,367
65,0,3,6004,,35
65,0,3,6102,,87
65,0,3,6104,,94
65,0,3,6106,,178
65,0,3,6107,,54
65,0,3,6108,,299
65,0,3,6109,,85
65,0,3,6199,,38
65,0,3,6200,,543
65,0,3,6201,,89
65,0,3,6203,,841
65,0,3,6207,,98
65,0,3,6209,,87
65,0,3,6402,,895
65,1,0,,,1331250
65,1,1,1100,,356
65,1,1,1101,,195
65,1,1,1103,3601,53
65,1,1,1103,,58
65,1,1,1104,6200,23
65,1,1,1104,,507
65,1,1,1105,2304,36
65,1,1,1105,,154
65,1,1,1106,1303,80
65,1,1,1199,,49
65,1,1,1301,5504,112
65,1,1,1301,6000,61
65,1,1,1301,,503
65,1,1,1303,,166
65,1,1,1401,6004,99
65,1,1,1401,,655
65,1,1,1501,2300,88
65,1,1,1501,2602,34
65,1,1,1501,5200,78
65,1,1,1501,5301,50
65,1,1,1501,,1339
65,1,1,1901,1902,79
65,1,1,1901,1904,37
65,1,1,1901,2309,113
65,1,1,1901,3301,62
65,1,1,1901,4000,71
65,1,1,1901,4101,46
65,1,1,1901,5003,15
65,1,1,1901,5200,47
65,1,1,1901,5507,13
65,1,1,1901,6001,292
65,1,1,1901,6002,92
65,1,1,1901,6004,55
65,1,1,1901,6203,53
65,1,1,1901,6206,51
65,1,1,1901,,2021
65,1,1,1902,1903,271
65,1,1,1902,3301,526
65,1,1,1902,5200,32
65,1,1,1902,5502,19
65,1,1,1902,,1987
65,1,1,1903,,391
65,1,1,1904,2300,89
65,1,1,1904,6206,201
65,1,1,1904,,145
65,1,1,2001,,170
65,1,1,2100,2107,55
65,1,1,2100,2300,107
65,1,1,2100,6201,120
65,1,1,2100,6203,29
65,1,1,2100,,427
65,1,1,2101,3702,66
65,1,1,2101,6201,138
65,1,1,2102,3501,95
65,1,1,2102,3700,129
65,1,1,2102,6200,165
65,1,1,2102,6203,62
65,1,1,2102,,1091
65,1,1,2105,,482
65,1,1,2107,,71
65,1,1,2201,,200
65,1,1,2300,2313,129
65,1,1,2300,2602,19
65,1,1,2300,3301,48
65,1,1,2300,5404,142
65,1,1,2300,5502,118
65,1,1,2300,5506,101
65,1,1,2300,5507,290
65,1,1,2300,6000,309
65,1,1,2300,6107,204
65,1,1,2300,6200,111
65,1,1,2300,6203,44
65,1,1,2300,6402,117
65,1,1,2300,,26412
65,1,1,2304,2307,153
65,1,1,2304,2308,150
65,1,1,2304,2309,65
65,1,1,2304,2310,800
65,1,1,2304,2311,99
65,1,1,2304,2313,209
65,1,1,2304,2314,187
65,1,1,2304,2399,41
65,1,1,2304,3301,100
65,1,1,2304,3401,58
65,1,1,2304,5200,57
65,1,1,2304,5404,119
65,1,1,2304,5502,66
65,1,1,2304,5506,170
65,1,1,2304,5507,236
65,1,1,2304,6002,124
65,1,1,2304,6102,65
65,1,1,2304,6109,79
65,1,1,2304,6201,110
65,1,1,2304,6203,119
65,1,1,2304,6206,150
65,1,1,2304,,30373
65,1,1,2305,,1042
65,1,1,2306,2308,78
65,1,1,2306,2311,37
65,1,1,2306,2313,266
65,1,1,2306,2399,34
65,1,1,2306,3700,40
65,1,1,2306,5301,65
65,1,1,2306,6003,56
65,1,1,2306,6100,107
65,1,1,2306,6104,15
65,1,1,2306,6107,58
65,1,1,2306,,3385
65,1,1,2307,2901,54
65,1,1,2307,3301,99
65,1,1,2307,6105,30
65,1,1,2307,6203,57
65,1,1,2307,,2553
65,1,1,2308,2310,32
65,1,1,2308,,464
65,1,1,2309,2311,61
65,1,1,2309,2602,87
65,1,1,2309,2603,55
65,1,1,2309,3301,98
65,1,1,2309,5200,104
65,1,1,2309,,3795
65,1,1,2310,2313,54
65,1,1,2310,2314,100
65,1,1,2310,3301,30
65,1,1,2310,5200,79
65,1,1,2310,,2413
65,1,1,2311,2313,128
65,1,1,2311,2314,51
65,1,1,2311,2901,27
65,1,1,2311,3301,129
65,1,1,2311,,1702
65,1,1,2312,2313,100
65,1,1,2312,,1001
65,1,1,2313,2314,76
65,1,1,2313,2399,34
65,1,1,2313,3501,88
65,1,1,2313,4101,38
65,1,1,2313,6203,80
65,1,1,2313,,3984
65,1,1,2314,5507,97
65,1,1,2314,6002,148
65,1,1,2314,6109,87
65,1,1,2314,,3364
65,1,1,2399,3301,33
65,1,1,2399,4901,76
65,1,1,2399,6201,173
65,1,1,2399,6203,78
65,1,1,2399,,4410
65,1,1,2400,,310
65,1,1,2403,,70
65,1,1,2405,2408,65
65,1,1,2405,,200
65,1,1,2406,3700,90
65,1,1,2406,,345
65,1,1,2407,2408,178
65,1,1,2408,,1304
65,1,1,2412,,102
65,1,1,2414,,440
65,1,1,2417,,113
65,1,1,2499,,92
65,1,1,2502,,295
65,1,1,2503,,141
65,1,1,2504,6001,92
65,1,1,2599,5501,20
65,1,1,2599,6201,93
65,1,1,2599,6203,94
65,1,1,2601,,498
